PLEASE DO NOT DELETE THIS COLUMN OR ELSE THE DATA WILL NOT IMPORT CORRECTLY,Note,UPC,SKU,FrameName,Manufacturer,Brand,BrandID,Collection,ProductGroupType,FramecolorColorGroup,FrameColor,FrameColorCode,LensColor,LensColorCode,EyeSize,A,B,ED,EDAngle,TempleLength,BridgeSize,DBL,STS,Circumference,GenderType,AgeType,MaterialType,MaterialDescription,PreciousMetalType,PreciousMetalDescription,CountryofOrigin,TempleType,TempleTypeDescription,BridgeType,BridgeTypeDescription,LensType,LensTypeDescription,TrimType,TrimDescription,ClipSunglassType,ClipSunglassDescription,SideshieldsType,SideshieldsDescription,EdgeType,CaseType,CaseTypeDescription,HingeType,RimType,FrameShape,ShapeDescription,MonthIntroduced,YearIntroduced,Features,FramesPDType,LensVisionType,LensVisionDescription,RXType,RXDescription,WarrantyType,WarrantyDescription,Radii
b8c10517-106d-4468-87bf-38b3003f9d3a,,715583652569,,SK 3084,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE DARK GUN,MGUN,,,52,52.06,27.36,54.14,23.4,145,16,16,0,144.4,Male,Adult,Metal,Stainless Steel & Carbon Fiber,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Engraved classic SKECHERS logo w/epoxy fill.,,,,,,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
8b59282a-e785-4422-b3cc-c1fe3a26d65d,,715583652552,,SK 3084,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Brown,MATTE BROWN,MBRN,,,52,52.06,27.36,54.14,23.4,145,16,16,0,144.4,Male,Adult,Metal,Stainless Steel & Carbon Fiber,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Engraved classic SKECHERS logo w/epoxy fill.,,,,,,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
8e82c699-891f-43aa-ab91-0c35b9d3bb5a,,715583673670,,SK 3085,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,MATTE BLACK,MBLK,,,53,53.36,29.00,55.44,22.5,145,17,17,0,147.6,Male,Adult,Metal,Nickel Silver & Carbon Fiber,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Engraved classic SKECHERS logo w/epoxy fill.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
2b31c96d-5e8f-40d8-900f-3a0a2ee658d8,,715583652590,,SK 3085,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Brown,MATTE BROWN,MBRN,,,53,53.36,29.00,55.44,22.5,145,17,17,0,147.6,Male,Adult,Metal,Nickel Silver & Carbon Fiber,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Engraved classic SKECHERS logo w/epoxy fill.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
210a24ad-445a-4409-a7ea-52cf39906ba7,,715583652606,,SK 3085,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Gunmetal,MATTE DK GUN,MGUN,,,53,53.36,29.00,55.44,22.5,145,17,17,0,147.6,Male,Adult,Metal,Nickel Silver & Carbon Fiber,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Engraved classic SKECHERS logo w/epoxy fill.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
82ccf197-049d-4212-a09a-d34a659d88d8,,715583652620,,SK 3085,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,MATTE NAVY,SNV,,,53,53.36,29.00,55.44,22.5,145,17,17,0,147.6,Male,Adult,Metal,Nickel Silver & Carbon Fiber,,,China,Skull,Plastic temples,Adjustable nose pads,,,,Visible logo.,Engraved classic SKECHERS logo w/epoxy fill.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
1aadfa77-982b-4481-ab04-533f4979f2fb,,715583712249,,SK 3088,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,MATTE BLACK,MBLK,,,58,58.17,31.49,59.72,163.8,130,18,18,0,151.9,Male,Adult,Metal,Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S logo on temples.,,,,,grooved,Hard case included.,Brand case,Regular Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
65b39471-7b48-41dc-8751-a4099b740961,,715583712386,,SK 3088,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Blue,MATTE NAVY BLUE,MNV,,,58,58.17,31.49,59.72,163.8,130,18,18,0,151.9,Male,Adult,Metal,Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S logo on temples.,,,,,grooved,Hard case included.,Brand case,Regular Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ce378eae-c2ad-4819-a055-e37d487f5462,,715583712270,,SK 3088,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE GUNMETAL,MGUN,,,58,58.17,31.49,59.72,163.8,130,18,18,0,151.9,Male,Adult,Metal,Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S logo on temples.,,,,,grooved,Hard case included.,Brand case,Regular Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
0bf6d05b-8a7e-4179-abca-b3872bb1ea53,,715583712546,,SK 3089,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,MATTE GUNMETAL,MGUN,,,54,54.34,30.68,55.84,14.4,130,18,18,0,145.4,Male,Adult,Metal,Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
e28621a0-92a4-414d-a689-e6b38297ca28,,715583712553,,SK 3089,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Blue,MATTE NAVY,MNV,,,54,54.34,30.68,55.84,14.4,130,18,18,0,145.4,Male,Adult,Metal,Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6a777687-3375-4806-b5c9-ffa7e297e223,,715583712416,,SK 3089,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,MATTE BLACK,MBLK,,,54,54.34,30.68,55.84,14.4,130,18,18,0,145.4,Male,Adult,Metal,Nickel Silver,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
770a9f3b-ce2a-4619-bf63-022e656c137c,,715583712904,,SK 3090,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,MATTE BLACK,MBLK,,,60,60.11,32.43,62.82,18.9,135,18,18,0,157.8,Male,Adult,Metal,Nickel Silver & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
3736695b-5619-41e8-a17c-57226ee57c1e,,715583712911,,SK 3090,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Brown,MATTE BROWN,MBRN,,,60,60.11,32.43,62.82,18.9,135,18,18,0,157.8,Male,Adult,Metal,Nickel Silver & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
569f1a89-4d42-4f01-bb15-880af1c4af95,,715583712928,,SK 3090,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE DARK GUNMETAL,MGUN,,,60,60.11,32.43,62.82,18.9,135,18,18,0,157.8,Male,Adult,Metal,Nickel Silver & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
dd84b8fa-64c8-4268-8e1a-b8f794d69a70,,715583713017,,SK 3090,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Blue,MATTE NAVY,MNV,,,60,60.11,32.43,62.82,18.9,135,18,18,0,157.8,Male,Adult,Metal,Nickel Silver & Handmade Acetate,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched S,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,June,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a05a8e6d-5c27-4980-a5a3-187c0faa97b8,,715583945418,,SK 3092,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Tortoise,TORTOISE,TOR,,,54,54.20,32.31,56.76,156.6,140,17,17,130,147.0,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
868dad2b-356c-410e-9197-285aeb39b7c3,,715583945388,,SK 3092,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,BLACK RED,BLKRD,,,54,54.20,32.31,56.76,156.6,140,17,17,130,147.0,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
71bafe84-0eee-46e1-84e9-f11ecdbc07d3,,715583945395,,SK 3092,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,NAVY WHITE,BLWHT,,,54,54.20,32.31,56.76,156.6,140,17,17,130,147.0,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5b4a1533-41a3-4df1-85a9-f9eb1bc1101d,,715583945371,,SK 3092,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,BLACK GREEN,BLKGRN,,,54,54.20,32.31,56.76,156.6,140,17,17,130,147.0,Male,Adult,Plastic,"Handmade Acetate & Stainless Steel, Rubber",,,China,Skull,Combination temples,Saddle,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ef28c746-d7fd-4efa-af66-1c12886417a2,,715583945609,,SK 3095,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Brown,MATTE BROWN,BRNOR,,,53,53.19,30.07,55.00,18.0,140,17,17,130,142.7,Male,Adult,Metal,"Nickel Silver & Stainless Steel, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f2af9469-22ef-4c2c-964e-4ac1a1d8d33e,,715583945623,,SK 3095,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,MATTE DARK GUNMETAL,GUNNV,,,53,53.19,30.07,55.00,18.0,140,17,17,130,142.7,Male,Adult,Metal,"Nickel Silver & Stainless Steel, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
afa1b96f-7c97-4fc0-b507-5daffbbcdee7,,715583945630,,SK 3095,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Blue,MATTE NAVY,NV,,,53,53.19,30.07,55.00,18.0,140,17,17,130,142.7,Male,Adult,Metal,"Nickel Silver & Stainless Steel, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
905f8b2e-8c21-4d53-b1dd-bbd9420c0eb8,,715583945593,,SK 3095,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Black,MATTE BLACK,BLKRD,,,53,53.19,30.07,55.00,18.0,140,17,17,130,142.7,Male,Adult,Metal,"Nickel Silver & Stainless Steel, Rubber",,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Flat metal vented temples w/rubber temple accents & tips.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
88e29a80-9962-45bc-9192-325a83d7d66a,,715583667433,,SK 3099,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,BLACK GREEN,BLKGRN,,,56,55.79,33.15,57.18,21.6,145,17,17,0,151.5,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
99118b34-6eda-4b7f-beed-876048970184,,715583662421,,SK 3099,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,BLACK,BLK,,,56,55.79,33.15,57.18,21.6,145,17,17,0,151.5,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
74e2b64c-654f-409d-a2fd-c50fef1bed2a,,715583667464,,SK 3099,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Brown,DARK BROWN,BRN,,,56,55.79,33.15,57.18,21.6,145,17,17,0,151.5,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a865e68e-af73-42fa-bdf4-e3a3e229fbb5,,715583667457,,SK 3099,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,DARK BLUE,BLU,,,56,55.79,33.15,57.18,21.6,145,17,17,0,151.5,Male,Adult,Plastic,Handmade Acetate & Nickel Silver,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
d20c6260-7b00-4514-b1aa-2b24c4d5899e,,715583661516,,SK 3100,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Orange,MATTE ORANGE/BROWN,OR,,,51,51.17,29.47,53.74,23.4,135,18,18,0,142.7,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
86805902-38de-4e22-874a-3b655022c8e6,,715583661509,,SK 3100,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE GUN/BLACK,GUNBK,,,51,51.17,29.47,53.74,23.4,135,18,18,0,142.7,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
87e99d34-f450-4d67-8c35-3e12b0415504,,715583661486,,SK 3100,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Green,MATTE DARK GREEN,GRN,,,51,51.17,29.47,53.74,23.4,135,18,18,0,142.7,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
3f25e281-0636-4c73-84bc-aff10f78d191,,715583661493,,SK 3100,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE GUN/BLUE,GUN,,,51,51.17,29.47,53.74,23.4,135,18,18,0,142.7,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6b729057-0eda-4bae-a39d-aab3bcc9f719,,715583668317,,SK 3101,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Orange,MATTE ORANGE/BROWN,OR,,,53,52.74,27.54,55.08,160.2,140,17,17,0,140.9,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
35906c93-e128-401f-b9c2-e5ba637f0601,,715583668232,,SK 3101,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Gunmetal,MATTE GUN/BLACK,GUNBK,,,53,52.74,27.54,55.08,160.2,140,17,17,0,140.9,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
5754cb7e-032e-4ad7-af7e-f15f87c76731,,715583667495,,SK 3101,Marcolin¨,Skechers,7480,Skechers Collection,Metal,Green,MATTE DARK GREEN,GRN,,,53,52.74,27.54,55.08,160.2,140,17,17,0,140.9,Male,Adult,Metal,"Stainless Steel, Monel & Nickel Silver",,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,January,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a65a2ad1-6cd3-4008-b6b7-7730568bd7fa,,715583669185,,SK 3102,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,MATTE BLACK,BLK,,,53,52.92,31.37,55.96,21.6,140,17,17,0,147.1,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Combination temples,Saddle,,,,Visible logo.,Laser etched SKECHERS logo.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
6f7f3acf-e6e0-40c7-b3dd-c09b1c55b3c6,,715583669192,,SK 3102,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,MATTE BLACK,BLKGN,,,53,52.92,31.37,55.96,21.6,140,17,17,0,147.1,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Combination temples,Saddle,,,,Visible logo.,Laser etched SKECHERS logo.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ca4c493b-ac89-41dc-b4f4-e40aab37881d,,715583669208,,SK 3102,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Blue,MATTE BLUE,BLU,,,53,52.92,31.37,55.96,21.6,140,17,17,0,147.1,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Combination temples,Saddle,,,,Visible logo.,Laser etched SKECHERS logo.,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2013,,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
81339098-dd0e-40a5-a6de-12652f825778,,715583669086,,SK 3104,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE GUN,GUNBL,,,52,51.89,30.27,54.44,20.7,135,18,18,130,142.2,Male,Adult,Metal,Stainless Steel & Monel,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Laser etched SKECHERS logo.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
18b4c61b-7c11-48b4-845b-91c27c3bbedc,,715583669031,,SK 3104,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Green,MATTE DARK GREEN,GRN,,,52,51.89,30.27,54.44,20.7,135,18,18,130,142.2,Male,Adult,Metal,Stainless Steel & Monel,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Laser etched SKECHERS logo.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
f083087c-aab9-49d9-9e94-ed8d66ac6510,,715583669055,,SK 3104,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,MATTE GUN,GUN,,,52,51.89,30.27,54.44,20.7,135,18,18,130,142.2,Male,Adult,Metal,Stainless Steel & Monel,,,China,Skull,Combination temples,Adjustable nose pads,,,,Visible logo.,Laser etched SKECHERS logo.,,,,,grooved,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Rectangle,,March,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
cad30987-d81f-475e-a726-062058348a97,,715583719002,,SK 3107,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Burgundy,MATTE BURGUNDY,BUR,,,54,53.81,37.52,56.86,23.4,145,18,18,135,148.2,Male,Adult,Plastic,Handmade Acetate & Stainless Steel,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Laser etched SKECHERS,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Square,,May,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
ef4a4c60-1d20-4320-9fb7-567a652040d5,,715583718982,,SK 3107,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Blue,MATTE BLUE,BLU,,,54,53.81,37.52,56.86,23.4,145,18,18,135,148.2,Male,Adult,Plastic,Handmade Acetate & Stainless Steel,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Laser etched SKECHERS,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Square,,May,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
3a0a4362-bf04-4f7a-85f9-844203d9ffa5,,715583718975,,SK 3107,Marcolin¨,Skechers,7480,Skechers Collection,Combinations,Black,MATTE BLACK,BLK,,,54,53.81,37.52,56.86,23.4,145,18,18,135,148.2,Male,Adult,Plastic,Handmade Acetate & Stainless Steel,,,China,Skull,Metal temples,Saddle,,,,Visible logo.,Laser etched SKECHERS,,,,,,Hard case included.,Brand case,Spring Hinge,Full Rim,Square,,May,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
a75f4f9a-0fb5-4b94-8782-492c85e58ac0,,715583719057,,SK 3108,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Gunmetal,GUNMETAL,MGUN,,,54,53.66,29.85,55.92,19.8,145,17,17,0,146.5,Male,Adult,Metal,Stainless Steel & Monel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched SKECHERS,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Square,,May,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
15b12244-0f12-443b-b89e-9545766249b2,,715583719040,,SK 3108,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Burgundy,BURGUNDY,MBUR,,,54,53.66,29.85,55.92,19.8,145,17,17,0,146.5,Male,Adult,Metal,Stainless Steel & Monel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched SKECHERS,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Square,,May,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
b999fda9-fa05-419c-ae88-a769ee275760,,715583719026,,SK 3108,Marcolin¨,Skechers,7480,Skechers Collection,Rimless,Black,BLACK,MBLK,,,54,53.66,29.85,55.92,19.8,145,17,17,0,146.5,Male,Adult,Metal,Stainless Steel & Monel,,,China,Skull,Metal temples,Adjustable nose pads,,,,Visible logo.,Laser etched SKECHERS,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Semi-Rimless,Square,,May,2013,Contains Nickel Silver.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
51029c3b-7d75-4ac0-8ad4-0c6e8eda0f59,,715583891609,,SK 3112,Marcolin¨,Skechers,7480,Skechers Collection,Plastic,Black,BLACK CRYSTAL,BLKCL,,,53,53.27,33.28,56.98,154.8,145,16,16,135,146.7,Male,Adult,Plastic,Handmade Acetate,,,China,Skull,Plastic temples,Saddle,,,,Visible logo.,Printed S logo on temples.,,,,,beveled,Hard case included.,Brand case,Spring Hinge,Full Rim,Rectangle,,March,2014,Carbon Fiber pattern & metal detail on temples.,,,,Rx adaptable.,,2-year warranty.,2-year limited & full exchange policy.,Y
